id_aluno,nome,data_nascimento,email
8071,Sarah Newman,2001-02-19,richardmyers@example.org
8072,Melissa Robbins,1994-08-04,lopezryan@example.org
8073,Stephen Romero,1986-02-26,janicemartinez@example.com
8074,Crystal Parker,2004-06-15,washingtonanthony@example.com
8075,Manuel Hernandez,1991-09-25,daniel34@example.net
8076,Cynthia Gay,1988-06-11,melendezeric@example.org
8077,Justin Waters,1986-12-16,brian23@example.com
8078,Joseph Wilson,1997-03-20,dvargas@example.com
8079,Matthew Patel,1992-12-17,wsmith@example.net
8080,Daniel Lynch,1988-10-10,jessegardner@example.org
8081,Kristina Rodriguez,1997-02-25,alan22@example.com
8082,Jennifer King,2000-10-30,lindseyperez@example.net
8083,Mike Calderon,2000-06-22,michael31@example.net
8084,Jason Holland,2002-09-10,graylaura@example.org
8085,Randy Wheeler,2001-11-07,lwilson@example.net
8086,Donald Hayes,1990-03-06,olivia20@example.net
8087,Daniel Burnett,2002-01-03,jessicaspence@example.org
8088,Juan Delgado,2000-02-05,shannonwilliams@example.com
8089,Laurie Henderson,1998-03-24,millermelissa@example.org
8090,Kevin Parsons,1994-06-19,kimberlyross@example.org
8091,Carlos Gordon,2000-11-27,parkkenneth@example.org
8092,Christine Owens,1991-10-30,johnrivera@example.org
8093,Norman Keith,2006-06-07,washingtonlinda@example.org
8094,Walter Fields,2001-07-30,dennis21@example.org
8095,Johnny Stout,1995-07-14,richbrian@example.net
8096,Samantha Phillips,2002-04-08,andreawhite@example.org
8097,David Hall,1993-09-15,brittanybrown@example.org
8098,Allison Ortega,1987-08-03,ericarojas@example.org
8099,Jill Benitez,1995-11-27,heidi00@example.org
8100,Tracy Taylor PhD,1992-03-16,ashley77@example.net
8101,Jessica Walker,1984-03-18,desireegregory@example.org
8102,Manuel Grant,1993-04-11,michaelpage@example.org
8103,Yolanda Wilkinson,1998-06-26,bhall@example.com
8104,Kathy Davis,1988-01-11,dtaylor@example.net
8105,Jane Wallace,1992-07-03,kathleenfox@example.net
8106,Bonnie Norris,1985-07-16,bridgesjessica@example.net
8107,Kristine Ellis,2005-01-01,daniel49@example.com
8108,Larry Rowland,1998-04-20,zachary13@example.com
8109,Gregory Dickson,1986-10-09,antoniopeck@example.org
8110,Stephanie Cruz,1984-05-14,umorales@example.net
8111,Andrea Reed,1997-12-31,underwoodjason@example.com
8112,James Garza,2001-05-28,reginamccarthy@example.org
8113,Christopher Bradford,2000-05-12,hudsonpaul@example.com
8114,Samantha Acosta,1990-09-05,bnguyen@example.net
8115,Jessica Ferguson,1999-01-14,zlong@example.org
8116,Benjamin Haley,1988-03-15,vincentmitchell@example.net
8118,Lauren Waller,1998-07-14,dustinmorton@example.org
8119,Holly Hardy,1998-01-11,olivia38@example.net
8120,Cheryl Shaw,1994-10-15,maria84@example.net
8121,Thomas Mason,1998-06-25,alicia18@example.com
8122,Jennifer Fox,1989-06-10,emitchell@example.org
8123,Kimberly Duncan,1991-08-23,jenny21@example.org
8124,Stephanie Molina,1987-09-16,jillmontgomery@example.com
8125,Madison Garner,1995-07-30,ronaldsimmons@example.com
8126,Kelsey Murray,1994-04-10,vliu@example.com
8127,Barbara Thomas,1999-09-09,nelsonrichard@example.net
8128,Christopher Rodriguez,1993-06-05,april37@example.com
8129,Cynthia Flores,1993-01-05,richard84@example.com
8130,Michele Yu,1996-07-29,charlesmitchell@example.com
8131,Erica Sanchez,2004-01-31,keyjoshua@example.net
8132,Emily Holmes,1997-03-26,mathewgray@example.org
8133,Darlene Porter,1985-07-30,matthew24@example.com
8134,Joanna Smith,1995-08-10,hicksedwin@example.org
8135,Melissa Mccarty,1986-01-22,lopezjason@example.com
8136,Andrea Scott,2004-11-15,johnstonkevin@example.net
8137,Nathaniel Walker,2004-08-07,edwardcook@example.org
8138,Kirsten Garcia,2004-05-15,rosetodd@example.net
8139,Alexis Graham,1984-01-13,michael53@example.net
8140,Paul Reese,2002-07-04,zmathews@example.org
8141,Amber Ward,1983-11-10,palmerphillip@example.com
8142,Matthew Watson,1998-02-26,andrewperry@example.org
8143,Timothy Hopkins,1996-01-23,wolfamy@example.com
8144,Caleb Craig,1996-01-08,tgarcia@example.org
8145,Kim Jefferson,2003-11-11,christopher49@example.com
8146,Christopher Downs,1994-08-23,torreskristen@example.org
8147,Raymond Smith,1991-08-16,annareed@example.net
8148,Daniel Ryan,1994-05-21,bfrancis@example.net
8149,Christina Hale,1984-06-13,fscott@example.net
8150,Morgan Robinson,2003-12-31,silvajoseph@example.org
8151,Mathew Campbell,1989-05-23,nschaefer@example.com
8152,Daniel Perez,1986-07-28,jaimekelly@example.net
8153,Karen Cox,1993-06-27,carlsnyder@example.com
8154,David Gould,1990-03-28,staceywolf@example.net
8155,Jennifer Ryan,2001-09-22,jacksonjonathan@example.org
8156,Lindsey Montoya,1986-09-07,eali@example.org
8157,Ashley Nguyen,1986-07-20,leonardjoann@example.org
8158,Sandra Martin,2001-06-03,joshuarogers@example.org
8159,Philip Castro,1985-04-22,william48@example.net
8160,Carlos Allen,2005-09-05,amandasanchez@example.org
8161,Carlos Flowers,1994-06-20,gramos@example.com
8162,Melissa Kelly,2000-04-20,bruce96@example.com
8163,Robert Hansen,2003-02-16,matthewunderwood@example.com
8164,Amanda Floyd,1996-03-01,johnsonrobert@example.org
8165,Jeffery Douglas,1990-09-23,lisa87@example.com
8166,Shane Ray,1988-09-05,dodsonmichael@example.com
8167,Heather Riley,1991-10-22,vsmith@example.org
8168,Jeffery Sanders,1997-11-15,zgould@example.net
8169,Craig Morrison,1995-03-04,kim32@example.com
8170,Cynthia Harris,1987-08-19,lthomas@example.com
8171,Scott Craig,1992-06-24,theresa77@example.org
8172,Joseph Morales,1998-07-15,rachelhudson@example.net
8173,Christina Moore,1990-08-11,brownchase@example.org
8174,Bryan Gibson,1985-05-21,dustinlawson@example.org
8175,Lucas Stanley,1987-09-17,barnettbrandon@example.com
8176,Justin Palmer,2004-07-26,thomasjillian@example.org
8177,Paige Morris,1984-12-25,xking@example.com
8178,Angela Gonzalez,1990-01-21,avaldez@example.net
8179,Krista Martin,1997-12-31,davisalicia@example.com
8180,Joyce Kelly,1989-03-24,jamesbarnes@example.org
8181,Angela Roman,1994-01-04,patriciajohnson@example.net
8182,George Ford,1989-03-08,jasonphelps@example.org
8183,Brian Bass,1985-06-29,nmorrison@example.com
8184,James Thompson,2002-11-25,johnsoncolleen@example.net
8185,Kelly Cruz,1997-11-15,hardyjill@example.net
8186,Angela Choi,2000-06-10,brandonking@example.net
8187,Amanda Wolf,2006-05-31,agriffin@example.net
8188,Elizabeth Martin,2002-10-16,rhodeskimberly@example.org
8189,Gabriel Donovan,1985-03-15,matthewjackson@example.com
8190,Ronald Wright,1988-05-26,karen23@example.org
8191,Bradley Little,1997-01-22,gonzalesbrandon@example.org
8192,Alexander Flowers,1989-07-04,sanchezsean@example.com
8193,Manuel Tucker,1999-05-08,alexandra66@example.com
8194,Mark Barnes,1992-09-09,langjames@example.net
8195,Katherine Rojas,1986-12-17,marthagarcia@example.org
8196,Kyle Robinson,2005-04-08,phunter@example.com
8197,Amanda Olson,1992-02-20,jeffreypace@example.net
8198,Luis Hurst,1997-05-20,washingtoncindy@example.com
8199,Donna Frazier,1985-11-06,walterlong@example.com
8200,Sheila Smith,1988-04-05,kennedyheather@example.net
8201,Joel Ryan,1996-09-12,tmiller@example.com
8202,Misty Sanders,1984-07-28,jmalone@example.org
8203,Deborah Pollard,1993-04-28,michaelmoss@example.com
8204,Amber Lee,1984-10-08,jeromeolson@example.com
8205,Lisa Roth,1995-12-09,diane54@example.org
8206,Terry Kim,2004-05-25,stephanie96@example.net
8207,Bobby Hall,2003-01-30,jeffrey69@example.org
8208,Sarah Dickerson,2005-12-15,xpatel@example.net
8209,Lisa Hall,1985-09-28,scott61@example.com
8210,Jennifer Alexander,1989-08-21,cgarrett@example.com
8211,Shawn Trujillo,1996-12-31,jeffrey84@example.org
8212,Tammy Boyd,1985-05-05,grobbins@example.net
8213,David Anderson,2000-10-26,qpatterson@example.com
8214,Michael Lambert,1995-12-23,christopherhood@example.com
8215,Dr. James Villegas,2005-03-29,aanderson@example.com
8216,Steven Jackson,1984-09-11,erica90@example.net
8217,Zachary Bowers,2003-06-14,anthonymccullough@example.org
8218,Heather Morse,1990-04-08,showard@example.org
8219,Sean Morton III,1984-03-10,rhodeseric@example.net
8220,Tammy Barron,1994-06-29,riveranicole@example.org
8221,Clayton Griffin,1993-01-17,perezchad@example.net
8222,Kristen Silva,2005-06-08,kwatson@example.com
8223,Brian Taylor,2000-02-12,joanna21@example.net
8224,Kimberly Carrillo,1996-11-21,oliveralexis@example.net
8225,Mr. Antonio Goodman PhD,1998-08-07,cwelch@example.org
8226,Robert Washington,1989-05-23,kellyjordan@example.com
8227,Julie Smith,2002-05-05,glen07@example.org
8228,James Curtis,1989-09-14,carolynfreeman@example.org
8229,Jason Kelley,1984-05-02,gmurphy@example.com
8230,Troy Davis,2004-12-30,oscar06@example.org
8231,Kelly Wood,2000-11-14,millsjohn@example.net
8232,Theresa Ramsey,1984-11-08,clarknatalie@example.com
8233,Julie Davis,1990-01-28,duranerica@example.net
8234,Ronald Rodgers,1995-12-18,dylanholt@example.com
8235,Jacqueline Rowe,1999-07-21,masonthomas@example.net
8236,Joyce Brown,1985-09-27,iowens@example.org
8237,Patrick Jones,2005-11-20,emarquez@example.com
8238,John Hart,2001-05-24,hreynolds@example.org
8239,Maria Cruz,1992-06-04,austin32@example.org
8240,Donna Sanford,1996-01-19,ybridges@example.net
8241,Bryan Tanner,2002-03-06,sara10@example.org
8242,Andrew Donaldson,1983-11-09,stephenliu@example.com
8243,Casey Schneider,1998-10-01,davidcruz@example.org
8244,Jessica Sutton,2004-08-21,gilljacob@example.com
8245,Michael Bradley,1987-08-07,wandajennings@example.com
8246,Matthew Davis,1999-12-11,ubarajas@example.net
8247,Monica Barber,2003-05-11,kcooper@example.net
8248,Laura Booker,2005-05-02,hendersonjose@example.com
8249,Elizabeth Ponce,1997-05-08,johnsonlisa@example.org
8250,Erica Shaffer,1988-07-18,johnchen@example.com
8251,Joseph Peck,1986-11-11,xmaxwell@example.net
8252,Ian Harris,2006-04-18,kaylee29@example.com
8253,James Rogers,1987-10-26,hansonian@example.net
8254,Diana Anderson,1996-10-21,mendezmichelle@example.org
8255,Matthew Roberts,1985-01-23,bailey24@example.net
8256,Tammy Scott,1999-11-08,csimpson@example.org
8257,Katherine Hernandez,2006-04-19,bhall@example.com
8258,Lisa Todd,1993-03-07,phill@example.net
8259,Stephanie Nichols,1985-11-29,walshamber@example.com
8260,Benjamin Ruiz,1997-11-14,mark15@example.com
8261,Mark Hanna,1988-03-02,mitchelljanice@example.net
8262,Matthew Johnson,2000-06-13,hobrien@example.com
8263,Jonathan Molina,2000-04-09,kim43@example.org
8264,Patricia Moore,1984-09-26,bradley61@example.org
8265,Jessica Young,2006-10-06,lovecasey@example.org
8266,Mark Pierce,1987-12-13,qmorris@example.com
8267,Amy Orr,2002-01-06,ktaylor@example.net
8268,John Hart,1989-02-04,shirleygross@example.com
8269,Eric Nunez,1993-04-11,cabrerabenjamin@example.net
8270,Stephen Brown,1995-11-25,robertholmes@example.net
8271,Justin Brooks,1992-05-12,stacie59@example.org
8272,James Madden,1994-10-23,melissagill@example.com
8273,Sheila Morgan,1993-10-13,jrodriguez@example.net
8274,James Riley,1998-03-18,samanthaberger@example.org
8275,Robert Mcintosh,1993-08-03,jeffrey57@example.org
8276,Dr. John Mcgee,1987-08-28,barkerbeverly@example.net
8277,Raymond Mccoy MD,2001-06-03,elizabeth03@example.com
8278,Claudia Young,1987-12-08,spatel@example.net
8279,Barbara Evans,1989-12-06,lindafarrell@example.org
8280,Kenneth Combs,1994-08-10,nguzman@example.com
8281,Robin Smith,1994-11-24,fscott@example.com
8282,Joanne Arnold,1989-12-03,millersamuel@example.org
8283,John Smith,1994-09-27,tyler75@example.com
8284,Julia Valdez,1986-12-16,courtney27@example.org
8285,Jennifer Peters,1987-03-30,spencedonald@example.org
8286,Corey Johnson,1995-10-14,daniel29@example.net
8287,Marvin Schultz,2002-08-05,tuckerstephen@example.org
8288,Ryan Carroll,2006-06-14,martincharles@example.net
8289,David Carter,1992-06-14,bgraves@example.net
8290,Justin Jackson,1988-02-25,eglass@example.net
8291,Sara Riley,2000-04-09,gonzalezmaria@example.org
8292,Raymond Tucker,1989-12-25,alexanderapril@example.com
8293,Kristen Edwards,2000-05-04,pjohnson@example.com
8294,Rhonda Obrien,1989-02-10,albertcaldwell@example.com
8295,Patrick Ramirez,1990-07-06,tamara26@example.org
8296,Jose Evans,2001-11-26,robinsonchristina@example.org
8297,Daniel Sullivan,1992-02-24,rothnicholas@example.net
8298,Jessica Thompson,2000-07-18,mariahernandez@example.net
8299,Joel Little,1998-10-23,thomasjohnson@example.com
8300,Bradley Davis,1992-12-23,harrischristine@example.net
8301,Samantha Mcdowell,1994-05-05,aaron41@example.net
8302,John Bennett,1984-07-12,ewilliams@example.net
8303,Sarah Farrell,1991-09-20,gallowayjames@example.com
8304,Thomas Manning,1986-10-27,melissabowen@example.net
8305,Lawrence Frazier,2005-02-09,matthewpace@example.com
8306,Christine Black,1986-03-16,hilljennifer@example.net
8307,Jordan Anderson,1991-02-23,christinekennedy@example.com
8308,Wendy Kim,1995-02-26,nixonbethany@example.net
8309,Briana Erickson,1984-06-21,acostadustin@example.com
8310,Timothy Hill,1999-09-29,wanda37@example.org
8311,Mary Coleman,1996-06-27,crodriguez@example.org
8312,Alicia Castro,1999-04-14,benjaminadams@example.org
8313,Janet Jackson,1989-07-04,michele94@example.net
8314,Destiny Reed,2004-03-06,meagan85@example.net
8315,Elizabeth Gonzales,1990-06-19,corey16@example.com
8316,Lauren Robinson,1989-12-30,xtorres@example.org
8317,Patrick Ramos,1994-04-29,robertsonnathan@example.com
8318,Zachary Hodges,1991-01-03,lori33@example.com
8319,Sarah Davis,1995-07-20,sharrison@example.net
8320,Jordan Hoffman,1990-01-06,ywolf@example.org
8321,Matthew Benitez Jr.,1989-01-17,wilsonmark@example.com
8322,Melissa Gallegos,1991-12-21,zwalter@example.net
8323,Robert Watson,1997-03-12,robert72@example.com
8324,Tiffany Duran,1992-03-15,kellyroberta@example.com
8325,Jessica Cox,2002-12-26,joshua06@example.net
8326,Ashley Carter,1994-05-08,craig62@example.net
8327,Thomas Hayes,1992-05-18,evelyn06@example.com
8328,Gloria Lambert,1986-05-01,madeline15@example.net
8329,Dylan Ramirez,1991-06-15,megan88@example.com
8330,Amanda Hamilton,2006-02-09,juliaalvarado@example.net
8331,Todd Garza,1992-05-14,ewilliams@example.org
8332,Steven Diaz,2000-02-03,jmoore@example.net
8333,Jamie Banks,1984-12-20,gerald30@example.net
8334,Jeremiah Lopez,1996-03-17,ebarron@example.net
8335,Donald Lewis,2006-07-21,yjohnson@example.com
8336,Mrs. Norma Wilson,1992-04-19,powelljaime@example.org
8337,Aaron Ellison,1989-01-22,fwalsh@example.org
8338,Michael Garner,1986-03-11,singletonjane@example.net
8339,Jay Nichols,2001-09-24,gregjones@example.org
8340,Joshua Morgan,1993-07-16,courtneysalazar@example.com
8341,Joseph Wheeler,1992-10-02,danielbrown@example.net
8342,Wyatt Alexander,2000-08-29,bfreeman@example.org
8343,Stacey Davis,1988-03-18,adam89@example.org
8344,William Henry,1985-08-11,johnmason@example.org
8345,Alan Henderson,1995-05-23,tiffany43@example.com
8346,Joshua Stewart,1995-10-14,rodriguezjoseph@example.org
8347,Joseph Wade,1991-12-12,cherylsingleton@example.com
8348,Samantha Cruz,1997-09-01,deniselynch@example.net
8349,George Brady,2004-10-21,mark14@example.org
8350,Sabrina Mcdonald,2000-02-19,awalters@example.org
8351,Jason Walker,1991-03-20,barrcharles@example.net
8352,Laura Benson,2004-09-03,thomas65@example.org
8353,Donald Guerrero,1995-04-12,vdickson@example.org
8354,Jordan Rosario,1992-05-16,antonio31@example.net
8355,Sarah Wright,1991-03-27,johnowen@example.org
8356,Autumn Sanchez,1989-01-18,whitejennifer@example.org
8357,Kimberly Cooper,1996-09-18,gpadilla@example.net
8358,Elizabeth Alexander,1984-12-29,cweaver@example.net
8359,Sabrina Garcia,1993-07-31,lawsonjames@example.com
8360,Lori Lee,2000-05-14,smithkevin@example.com
8361,Brian George,2004-10-29,thomaswalters@example.org
8362,Peter Jones,1987-09-08,gabriellejohnson@example.org
8363,Candice Hart,1995-04-06,aaronnavarro@example.org
8364,Clinton Wheeler,1989-02-22,millerdiana@example.com
8365,Susan Chambers,1984-08-20,larajulie@example.org
8366,Sara Brown,1987-12-26,kevin06@example.com
8367,Rachel Jackson,1984-03-20,chicks@example.org
8368,Daniel Mills,1987-12-15,dwaynehurley@example.com
8369,Richard Gomez,1990-06-14,qgonzalez@example.com
8370,Hector Peterson,1999-01-12,cynthia05@example.org
8371,Carolyn Ellis,1986-10-06,jharper@example.org
8372,Samantha Acosta,1998-06-15,raymiranda@example.org
8373,Connie Harper,2001-05-24,jason37@example.org
8374,Christopher Garcia,1991-11-28,jordanjennifer@example.com
8375,Emily Jarvis,2000-12-08,bentonlisa@example.org
8376,Angela Wright,2000-05-19,chenbethany@example.org
8377,Dr. Olivia Chan,1997-07-19,eric72@example.com
8378,Troy Bonilla,1995-10-17,leebrian@example.com
8379,Lydia Ellis,1990-03-28,espinozacarolyn@example.net
8380,Briana Becker,1992-02-18,rporter@example.com
8381,Benjamin Howe,1987-07-28,johnsonlori@example.com
8382,Janet Rivera,1999-06-26,mitchelljason@example.org
8383,Gregory Harding,2000-11-26,barbarafischer@example.com
8384,Angela Frederick,1994-04-11,torresjoanna@example.org
8385,Andrew Salazar,1989-10-24,jlewis@example.net
8386,Nathaniel Ali,1984-01-11,sean09@example.com
8387,Kyle Quinn,2000-01-05,flee@example.org
8388,Courtney Taylor DDS,1993-06-25,ashleyanderson@example.net
8389,Christian Cobb,1988-10-18,meghanhanson@example.net
8390,Jessica Rodriguez,1994-07-09,kathleenjones@example.org
8391,Henry Duran,2001-05-12,michael69@example.com
8392,Molly Tucker,1985-03-07,sheryl24@example.com
8393,Timothy Wright,1992-05-20,shepardapril@example.com
8394,Ryan Jones,1996-09-23,udillon@example.net
8395,Stacey Adams,1987-06-09,arnoldadam@example.com
8396,Brian Cannon,1986-11-05,ashleyhurley@example.net
8397,Stephanie Hodges,2002-10-18,thomasarroyo@example.com
8398,Mr. Kevin Garcia,1998-06-12,latashapayne@example.org
8399,Shannon Jones,2005-03-07,brianlevine@example.org
8400,Daniel Johnson,1986-06-25,bharris@example.org
8401,Stephanie Steele,1995-04-13,tommy85@example.org
8402,Tammy Saunders,2002-03-26,smithyolanda@example.net
8403,Holly Olsen,1997-11-21,mcdowellemily@example.com
8404,Christian Miller,1991-10-01,loripowell@example.net
8405,Ryan Howard,1997-09-03,normangary@example.net
8406,Douglas Lewis,1990-05-23,tfields@example.net
8407,Molly Barrett,2004-05-24,msanford@example.net
8408,Kyle Fox,2000-04-25,jason10@example.com
8409,Joseph Rojas,1986-01-14,christopherdavid@example.com
8410,Bethany May,2000-08-12,adamsmichelle@example.com
8411,Jacob Griffin,1992-09-29,ashley75@example.org
8412,David Jordan,1992-12-27,phelpsbrandon@example.net
8413,Dr. Donald Beard PhD,2006-05-15,penamelissa@example.org
8414,Tyler Allen,2000-11-16,cody75@example.net
8415,Linda Porter,2001-11-19,theodoremyers@example.net
8416,Devin Flores,1984-10-11,john80@example.com
8417,Blake Sanders,1990-07-12,kimberlymckinney@example.net
8418,Aaron Lynch,2003-10-15,kimfischer@example.com
8419,Benjamin Rogers,1995-09-30,meghanaguilar@example.org
8420,Robert Lawson,1988-05-17,amymyers@example.org
8421,Jennifer Gomez,1985-02-09,bakertina@example.com
8422,Shirley Scott,2004-05-27,ibonilla@example.net
8423,Robin Taylor,1989-11-05,doughertyjason@example.net
8424,Gary Mason,1987-07-24,sanfordkaitlyn@example.net
8425,Billy Dominguez,2001-03-27,xriddle@example.org
